,het.snp,maf,r
9597,0.373736011864635,0.261561278144802,-0.199942659669339
9619,0.497775380881758,0.400566266684643,-0.339024114169452
9621,0.484158015370096,0.368949710125388,-0.597857285018805
9623,0.472023729270595,0.390926250505595,0.692333855095136
9626,0.431576108938924,0.303020088984765,-0.294902014119297
9635,0.409869219360928,0.273965215046515,0.667526671124489
9638,0.235674801132533,0.139679115545369,-0.245040309891017
9639,0.371174329243629,0.234124309019819,-0.335953516035254
9643,0.4164756640151,0.301806660374815,1
9650,0.0616152083052447,0.0313469057570446,-0.0900433466095586
9651,0.427800997707968,0.303963866792504,0.996781372232452
9658,0.426722394499124,0.295200215720642,-0.381323065668774
9659,0.40461102871781,0.283874882027774,0.299852043213888
9661,0.376702170688958,0.248483214237562,-0.21841242530877
9662,0.232708642308211,0.138600512336524,0.890481543930638
9674,0.233382769313739,0.138398274234866,0.515951148894328
9677,0.229742483483888,0.136173655116624,-0.228917195387785
9678,0.346636106242416,0.212417419441823,0.990262853098372
9682,0.47579884050155,0.338883645678846,0.714793252225906
9687,0.232978293110422,0.137656734528785,0.439176505267891
9691,0.477012269111501,0.346905757044627,0.759029021361523
9694,0.22057435620871,0.123634892813806,0.407383308698222
9703,0.456249157341243,0.328165026290953,0.999841651471672
9711,0.326277470675475,0.194148577592018,-0.179887049445074
9714,0.511662397195632,0.419239584737765,-0.670466466078327
9718,0.317513819603613,0.19394633949036,0.96399205000438
9727,0.411891600377511,0.272819199137117,-0.515113557158715
9733,0.503977349332614,0.443710395038425,-0.710792981301529
9736,0.496966428475125,0.399352838074693,0.998544322199118
9749,0.49467439665633,0.48449507887286,0.8459725619458
9751,0.343669947418094,0.22131589591479,1
9752,0.343669947418094,0.22131589591479,0.999610188082177
9753,0.343400296615882,0.22131589591479,-0.0701036258577243
9762,0.47094512606175,0.405217743022785,-0.455551267340276
9767,0.347310233247944,0.224079816637454,0.705639636108561
9771,0.260617500337063,0.149588782526628,-0.210257975696757
9773,0.499662936497236,0.454496427126871,0.990262101082908
9780,0.478225697721451,0.40144263179183,0.952638674838998
9791,0.476338142105973,0.400633679385196,0.952908447153646
9792,0.480113253336929,0.424362949979776,0.164566041008529
9795,0.47795604691924,0.369758662532021,-0.417516980617986
9797,0.388566805986248,0.248213563435351,-0.445544264282183
9810,0.175407846838344,0.0941755426722395,-0.262750628072852
9811,0.480248078738034,0.400026965080221,0.890034873775257
9827,0.199002292031819,0.10799514628556,-0.19240772638877
9845,0.365781313199407,0.239382499662936,0.542492727364937
9847,0.387083726574087,0.254348119185655,-0.348764704408622
9848,0.374679789672374,0.242348658487259,-0.391575066686738
9865,0.258460293919374,0.143926115680194,-0.182871122744241
9868,0.23122556289605,0.141364433059188,0.994697493999075
9872,0.259134420924902,0.144128353781853,-0.335323420333091
9882,0.18376702170689,0.0994337333153567,-0.275625148068732
9887,0.178239180261561,0.0962653363893757,0.708246120410444
9898,0.507347984360254,0.489213967911555,0.999041086865968
9905,0.494135095051908,0.447148442766617,0.974243740459182
9907,0.501146015909397,0.452271808008629,-0.815712010901161
9914,0.505999730349198,0.458473776459485,0.97944010791333
9915,0.499393285695025,0.467978967237427,1
9916,0.499393285695025,0.467978967237427,-0.183210943890616
9929,0.492652015639747,0.380072805716597,0.987771047893288
9932,0.5278414453283,0.48692193609276,0.360899345852496
9933,0.198462990427397,0.108534447889982,0.360443003820154
9934,0.5278414453283,0.48934879331266,0.784448092413724
9942,0.477821221518134,0.383578266145342,-0.3809775614543
9955,0.322097883241203,0.198125926924633,0.999354677737163
9964,0.493056491843063,0.476540380207631,0.994263022934701
9967,0.496966428475125,0.485775920183363,0.990179463002194
9977,0.493730618848591,0.478764999325873,0.999732802468967
9985,0.489955507617635,0.395038425239315,-0.764005334483805
9993,0.488472428205474,0.39321828232439,-0.391672192216005
9998,0.20870972091142,0.118511527571795,0.980229527384304
10000,0.210057974922475,0.119724956181745,-0.0608802627709234
10001,0.0273695564244304,0.016246460833221,0.259999084762707
10005,0.171093434002966,0.0997033841175677,0.998923859064288
10010,0.446811379263853,0.322772010246731,0.999527118900451
10013,0.193609275987596,0.110287178104355,0.489168361515299
10022,0.29418902521235,0.1791829580693,-0.175322937930297
10030,0.419711473641634,0.292773358500741,0.538547894017929
10035,0.400701092085749,0.291222866388028,0.978667669352564
10049,0.487933126601052,0.384589456653634,0.429497099403073
10052,0.384117567749764,0.256640151004449,-0.230081795128004
10063,0.390993663206148,0.264392611568019,0.995828420013057
10068,0.195766482405285,0.107725495483349,-0.209569883846395
10077,0.415397060806256,0.265673452878522,-0.321123741812764
10083,0.32735607388432,0.216664419576648,0.996740383819571
10086,0.328704327895376,0.216934070378859,0.736814660413901
10090,0.494269920453013,0.383713091546447,-0.28031276738998
10105,0.327895375488742,0.216799244977754,0.993295918693923
10112,0.366050964001618,0.238843198058514,0.54596731561884
10115,0.497775380881758,0.475259538897128,0.586339610947912
10136,0.512741000404476,0.495415936362411,0.611609212135763
10139,0.493326142645274,0.480180666037481,0.999599851486649
10150,0.430901981933396,0.321963057840097,0.618235625616617
10159,0.382769313738708,0.275111230955912,0.986609571369991
10160,0.385870297964136,0.278279627881893,0.997422918219566
10173,0.4164756640151,0.28764999325873,-0.419746551485505
10174,0.415127410004045,0.298570850748281,-0.458975849812855
10176,0.429418902521235,0.322434946743967,-0.420824521678546
10189,0.412565727383039,0.302548200080895,-0.47646694322755
10203,0.474450586490495,0.389038694890117,-0.57971846893881
10220,0.478899824726979,0.464608332209788,-0.352135839749604
10234,0.176081973843872,0.0986921936092759,-0.196516126078952
10242,0.431576108938924,0.281043548604557,-0.108196616537212
10246,0.514089254415532,0.415059997303492,0.772112236179599
10251,0.475394364298234,0.348793312660105,0.957832070505193
10255,0.470540649858433,0.343669947418094,-0.607749728520689
10260,0.479304300930295,0.359377106646892,-0.617326359456571
10263,0.445463125252798,0.313603882971552,0.94662317962628
10281,0.415666711608467,0.29708777133612,0.935427162033643
10287,0.467978967237428,0.379196440609411,0.642939267308872
10288,0.323311311851153,0.20870972091142,0.641614846105411
10291,0.324120264257786,0.208574895510314,0.626230570468683
10295,0.46851826884185,0.377983011999461,0.813945831749109
10298,0.4697316974518,0.386139948766348,0.819515455283711
10301,0.42470001348254,0.313199406768235,0.997988852833586
10306,0.164621814749899,0.0893218282324389,0.322749686541031
10307,0.511123095591209,0.492854253741405,0.697735396463819
10315,0.333827693137387,0.216799244977754,0.990327517785395
10322,0.401375219091277,0.284414183632196,0.65459409583343
10323,0.52905487393825,0.487663475798841,1
10333,0.166779021167588,0.0986247809087232,0.996434585698895
10338,0.360792773358501,0.23850613455575,-0.118299888438461
10340,0.124174194418228,0.069637319671026,-0.0324732038699162
10345,0.302143723877579,0.188957799649454,0.544474005619038
10346,0.133072670891196,0.0709855736820817,-0.104591702025097
10362,0.0838613994876635,0.0436834299582042,0.302744911341444
10365,0.0811648914655521,0.0423351759471484,-0.174301256808988
10366,0.488607253606579,0.39733045705811,-0.175021216001347
10377,0.416745314817312,0.290885802885264,0.834434545592483
10382,0.250910071457463,0.146892274504517,0.37058674909721
10388,0.0827827962788189,0.043413779155993,0.268984781089684
10390,0.196710260213024,0.115073479843602,0.586402747969193
10392,0.0831872724821356,0.0436160172576513,-0.133449179374496
10394,0.0834569232843468,0.0437508426587569,-0.054943646155867
10404,0.0837265740865579,0.0438856680598625,0.435611889153046
10405,0.316165565592558,0.196777672913577,0.577842882805635
10415,0.43171093434003,0.332344613725226,0.777891566491708
10423,0.207765943103681,0.12275852770662,0.943811188374008
10431,0.144667655386275,0.0817716057705272,0.997004091627511
10432,0.143993528380747,0.0821086692732911,0.933860541439034
10438,0.444519347445059,0.331063772414723,0.774806770930419
10440,0.49224753943643,0.418565457732237,0.629025298741034
10441,0.357556963731967,0.224349467439666,0.999601738391963
10442,0.357556963731967,0.22421464203856,-0.308039627789791
10446,0.428609950114602,0.306255898611298,-0.386648852535276
10447,0.374679789672374,0.25812323041661,0.996905956434304
10453,0.332614264527437,0.235472563030875,0.978992785527174
10469,0.0795469866522853,0.0411217473371983,0.284838407815731
10472,0.133072670891196,0.0717945260887151,-0.158322719506327
10475,0.471619253067278,0.395712552244843,-0.424495776768514
10487,0.450182014291493,0.374612376971821,0.873268773523892
10489,0.479978427935823,0.396251853849265,-0.568903569890972
10500,0.491438587029796,0.444586760145611,-0.788125398635035
10504,0.196575434811919,0.112174733719833,-0.0722920185398685
10508,0.309828771740596,0.193609275987596,-0.355848963736272
10527,0.438721855197519,0.341917217203721,0.589986983223473
10533,0.43413779155993,0.341108264797088,-0.395217098559261
10537,0.429688553323446,0.338209518673318,0.338319461689016
10546,0.392341917217204,0.261291627342591,0.999822495181827
10551,0.133881623297829,0.0713900498853984,-0.0973576638558575
10556,0.25158419846299,0.141836321963058,-0.160505572111227
10557,0.203316704867197,0.112174733719833,-0.346098145582754
10572,0.378724551705541,0.236955642443036,0.999608641483095
10584,0.233113118511528,0.133274908992854,0.83421471511667
10588,0.49467439665633,0.440002696508022,0.404536555334366
10593,0.159902925711204,0.0870972091141972,-0.211867892305152
10597,0.28596467574491,0.174531481731158,-0.105027978211911
10609,0.376432519886747,0.288526358365916,0.987021370953536
10613,0.471484427666172,0.408858028852636,0.266078200826007
10619,0.0786032088445463,0.0449642712687071,-0.0438119136308589
10620,0.160981528920049,0.0883106377241473,-0.219013301918551
10640,0.472832681677228,0.390521774302279,-0.207586155647694
10651,0.500876365107186,0.440946474315761,0.373209924313544
10655,0.460428744775516,0.341984629904274,-0.153145692011579
10657,0.287717405959283,0.17796952945935,0.143449494088257
10662,0.355534582715384,0.233989483618714,-0.127544654857542
10675,0.295267628421195,0.183901847107995,0.964126353410486
10677,0.496157476068491,0.415666711608467,0.992608477769648
10685,0.498045031683969,0.413913981394095,0.99516589793616
10687,0.493595793447485,0.412363489281381,0.991336303020659
10688,0.496157476068491,0.411217473371983,0.999857281529836
10691,0.434677093164352,0.302952676284212,0.250817396923833
10699,0.318996899015775,0.196305784009707,0.660209868023151
10713,0.45085614129702,0.340299312390454,0.413069108161715
10717,0.184710799514629,0.099635971417015,-0.346154522158098
10734,0.45786706215451,0.325064042065525,0.999197614279033
10736,0.45786706215451,0.325064042065525,0.952426089924572
10739,0.445463125252798,0.307132263718485,0.997179890261553
10743,0.502089793717136,0.472832681677228,0.999455488023667
10746,0.497640555480653,0.470203586355669,-0.589020827967963
10759,0.414992584602939,0.27410004044762,0.976700292271243
10773,0.413509505190778,0.276324659565862,1
10775,0.412565727383039,0.276392072266415,0.998261881303264
10797,0.404071727113388,0.272819199137117,0.959606551427533
10802,0.35229877308885,0.241135229877309,-0.0778245719505953
10806,0.0284481596332749,0.0158419846299043,0.243729376775503
10810,0.394768774437104,0.283807469327221,0.999033590479751
10814,0.388027504381826,0.298098961844412,0.999849857386019
10818,0.469192395847378,0.492921666441958,0.95452397788313
10820,0.479978427935823,0.489685856815424,-0.787092526738339
10824,0.483214237562357,0.462181474989888,0.427083096314939
10831,0.415531886207361,0.285560199541594,1
10832,0.415531886207361,0.285560199541594,-0.551706262305863
10840,0.511257920992315,0.460833220978832,-0.565440938109575
10843,0.406903060536605,0.278414453282999,-0.36643774715792
10844,0.377915599298908,0.253134690575704,1
10857,0.438587029796414,0.320142914925172,0.888709997830401
10858,0.416071187811784,0.297424834838884,-0.455856839780338
10861,0.467439665633005,0.35061345557503,-0.177624036592064
10863,0.441283537818525,0.334838883645679,0.997750790446544
10874,0.349602265066739,0.228461642173385,0.881633736954036
10886,0.239854388566806,0.141903734663611,0.998637710815325
10897,0.500606714304975,0.472495618174464,0.995785255940985
10898,0.502089793717136,0.472023729270595,-0.0376879188115483
10902,0.483214237562357,0.496831603074019,0.999739261573279
10908,0.374140488067952,0.267965484697317,0.952464410194949
10909,0.398274234865849,0.288526358365916,0.947361001788127
10912,0.44020493460968,0.388634218686801,0.657321383236984
10922,0.395982203047054,0.296683295132803,0.999846340504569
10929,0.413509505190778,0.331333423216934,0.314411220318763
10932,0.254280706485102,0.157745719293515,0.590110196326316
10935,0.27868410408521,0.170351894296886,0.658643103067641
10940,0.143454226776325,0.0807604152622354,-0.0797887778330398
10942,0.242281245786706,0.153768369960901,0.839760355145218
10943,0.294323850613456,0.192058783874882,0.998761259900347
10948,0.359040043144128,0.25084265875691,0.0768631927456043
10959,0.365781313199407,0.254078468383443,-0.172130134025732
10960,0.161790481326682,0.0907374949440475,-0.151245685190914
10975,0.422947283268168,0.343737360118646,0.393411909825808
10978,0.106916543076716,0.0562896049615748,0.998722854854185
10980,0.107186193878927,0.0564244303626803,0.989348380089288
10981,0.106512066873399,0.0568963192665498,0.328901440672919
10989,0.402318996899016,0.290144263179183,1
11007,0.352433598489956,0.227585277066199,0.986566617036174
11009,0.487393824996629,0.454429014426318,0.217000843503031
11013,0.143858702979641,0.0786706215450991,0.299981264574158
11019,0.471079951462856,0.438182553593097,-0.149691274657661
11030,0.167857624376433,0.0930969394633949,1
11038,0.380072805716597,0.246663071322637,-0.0749209464494769
11040,0.232573816907105,0.142173385465822,-0.353018896917508
11044,0.379533504112175,0.246932722124848,-0.183420318371338
11058,0.376702170688958,0.248752865039773,0.996184723874503
11059,0.375488742079008,0.248280976135904,-0.510566664594563
11063,0.164082513145477,0.0959282728866119,-0.0898523243012717
11071,0.38546582176082,0.250168531751382,0.999446223785042
11075,0.336524201159498,0.221652959417554,-0.306582617911491
11077,0.356882836726439,0.248550626938115,-0.274700239023235
11099,0.151678576243764,0.0878387488202778,-0.0507666034010256
11107,0.414722933800728,0.289604961574761,0.475931146393195
11109,0.352703249292167,0.244573277605501,0.478584387886442
11113,0.0756370500202238,0.0410543346366455,-0.067969861133373
11118,0.130376162869085,0.0716597006876095,1
11123,0.464473506808683,0.374612376971821,0.376340620074004
11124,0.152757179452609,0.0872994472158555,0.377960167971944
11130,0.433463664554402,0.336456788458946,0.999853321035732
11134,0.284886072536066,0.171565322906836,0.636056060126647
11146,0.281650262909532,0.172239449912364,1
11147,0.281650262909532,0.172239449912364,0.652501713274034
11154,0.0715922879870568,0.0393016044222732,0.330667275684276
11155,0.378185250101119,0.263785897263044,0.998816832468911
11159,0.414722933800728,0.290144263179183,0.99621289391703
11184,0.446811379263853,0.373466361062424,0.973573005709123
11185,0.461102871781044,0.386005123365242,-0.235303472311138
11189,0.452339220709182,0.377039234191722,-0.340700058674649
11190,0.198462990427397,0.123095591209384,-0.340492308957274
11193,0.512066873398948,0.499258460293919,0.216256924700983
11202,0.517999191047593,0.487393824996629,1
11209,0.415801537009573,0.318322772010247,-0.40665925441141
11210,0.442092490225158,0.31501954968316,-0.0613322336275935
11211,0.0245382230012134,0.0122691115006067,-0.0604344313549348
11224,0.0239989213967912,0.0119994606983955,0.983152830489179
11225,0.0248078738034246,0.0124039369017123,0.168616683147163
11234,0.106916543076716,0.0575030335715249,0.884603935376836
11263,0.389510583793987,0.254213293784549,-0.341577187919312
11265,0.37602804368343,0.255157071592288,-0.0810289805455319
11270,0.0350546042874478,0.0194148577592018,1
11284,0.464338681407577,0.398274234865849,0.171989346647016
11296,0.37845490090333,0.25205608736686,-0.358001474055732
11305,0.0358635566940812,0.0202238101658353,0.791862154632885
11309,0.0385600647161925,0.0214372387757854,0.960858275386888
11310,0.03559390589187,0.0202238101658353,-0.0858093356477642
11316,0.116084670351894,0.0653229068356478,-0.113477568782139
11317,0.377376297694486,0.250977484158015,-0.147266047573726
11320,0.45422677632466,0.342793582310907,1
11323,0.0248078738034246,0.0144263179182959,1
11328,0.457058109747876,0.346231630039099,0.23731150840765
11332,0.492921666441958,0.426587569098018,-0.510959776976182
11333,0.377780773897802,0.253471754078468,0.999289581875601
11341,0.110691654307672,0.058716462181475,0.0523808411733573
11349,0.495078872859647,0.406228933531077,-0.189564168126598
11355,0.368477821221518,0.250977484158015,0.555603829361163
11359,0.359174868545234,0.256033436699474,0.999832640742743
11376,0.0373466361062424,0.0192126196575435,1
11378,0.489416206013213,0.496696777672914,1
11380,0.489685856815424,0.497236079277336,0.901871975219709
11394,0.448833760280437,0.315693676688688,-0.279321055914437
11400,0.500741539706081,0.486854523392207,0.462881339394227
11407,0.25374140488068,0.160577052716732,0.998582994781853
11408,0.253202103276257,0.160307401914521,-0.267204540819369
11410,0.503572873129298,0.495011460159094,0.113861845214297
11417,0.503033571524875,0.49298907914251,0.156887019442966
11423,0.257786166913847,0.16003775111231,0.444914822104141
11430,0.285020897937171,0.180126735877039,0.998676413663381
11432,0.403802076311177,0.294930564918431,-0.267764638833033
11433,0.25037076985304,0.158217608197384,1
11439,0.257516516111635,0.160846703518943,0.998567866892293
11451,0.0291222866388028,0.015909397330457,-0.0944454318331544
11456,0.508831063772415,0.493865444249697,0.541416638840003
11464,0.332479439126331,0.238236483753539,0.997434628338716
11478,0.450047188890387,0.313469057570446,0.928977883463597
11480,0.449912363489281,0.313266819468788,-0.22125707844917
11482,0.451260617500337,0.314210597276527,0.813433170698896
11483,0.510448968585682,0.402318996899016,0.812244209458667
11513,0.473237157880545,0.353242550896589,0.999235358709987
11516,0.451395442901443,0.327895375488742,1
11521,0.383173789942025,0.236214102736956,-0.415805438499185
11522,0.451799919104759,0.356006471619253,0.977192434435043
11538,0.493191317244169,0.484832142375624,0.998670871114224
11563,0.0330322232708642,0.0165161116354321,-0.0240737792231266
11568,0.0316839692598085,0.0158419846299043,0.122518412392951
11577,0.44478899824727,0.35061345557503,-0.126125050335542
11584,0.498719158689497,0.454698665228529,0.795808785621903
11589,0.446272077659431,0.323715788054469,0.462376167295187
11598,0.199137117432924,0.120736146690036,0.990407853285591
11599,0.19805851422408,0.119522718080086,0.260100107888013
11604,0.463799379803155,0.367668868814885,0.967515931195529
11611,0.16125117972226,0.09370365376837,0.899409255476287
11616,0.460698395577727,0.322300121342861,-0.517538203727475
11620,0.460698395577727,0.322300121342861,-0.118149494209122
11643,0.116219495753,0.0643117163273561,1
11644,0.116219495753,0.0643117163273561,1
11649,0.496831603074019,0.461439935283807,-0.623412977729765
11650,0.487258999595524,0.362410678171768,0.199944949141443
11651,0.0334366994741809,0.0167183497370905,-0.123877951643245
11672,0.508426587569098,0.410610759067008,0.988339449899644
11674,0.303491977888634,0.188418498045032,0.648135347413897
11682,0.506943508156937,0.442092490225158,0.221872575785194
11683,0.0632331131185115,0.0333692867736282,-0.0319212703129327
11685,0.480248078738034,0.404476203316705,0.412131458079577
11691,0.274908992854254,0.161588243225024,0.709553082090744
11692,0.156397465282459,0.0892544155318862,0.803554581785157
11724,0.22178778481866,0.131926654981799,0.680733803542058
11729,0.181070513684778,0.103074019145207,0.936218617775117
11732,0.290009437778077,0.174396656330053,0.991772249780818
11736,0.199406768235136,0.120466495887825,0.971599890645148
11739,0.20291222866388,0.119927194283403,0.729479114600113
11744,0.232843467709316,0.143251988674666,1
11752,0.107590670082243,0.0574356208709721,0.2288561045661
11767,0.461911824187677,0.379533504112175,0.389538689890859
11787,0.390993663206148,0.269785627612242,0.708699600898142
11789,0.474046110287178,0.380477281919914,0.379762480998318
11792,0.269920453013348,0.159768100310098,0.938361315019097
11800,0.165026290953216,0.0932991775650532,0.848570507710621
11801,0.213698260752326,0.121814749898881,1
11802,0.213698260752326,0.121814749898881,0.362368504558949
11803,0.0401779695294594,0.0202238101658353,0.191312253424137
11810,0.229203181879466,0.130645813671296,0.998502844122112
11816,0.218821625994337,0.130039099366321,0.948560577316165
11835,0.132398543885668,0.0709181609815289,-0.0743863644516135
11838,0.108129971686666,0.0577052716731832,1
11840,0.110961305109883,0.0591209383847917,-0.10180126267172
11842,0.38425239315087,0.236618578940272,0.998805192469285
11849,0.236348928138061,0.143521639476877,1
11850,0.236348928138061,0.143521639476877,0.961725770988577
11853,0.404476203316705,0.287582580558177,0.999675254779988
11869,0.441013887016314,0.329850343804773,-0.22581602509141
11872,0.452204395308076,0.346366455440205,0.869586330007156
11874,0.123230416610489,0.0657947957395173,0.996730146544302
11883,0.461102871781044,0.343939598220305,0.999542333274465
11906,0.438047728191991,0.336591613860051,-0.524986812335507
11908,0.120533908588378,0.0644465417284616,-0.231216613277756
11915,0.148307941216125,0.0811648914655521,0.956838400934731
11918,0.15302683025482,0.0836591613860052,-0.141883461323149
11927,0.330861534313065,0.19684508561413,-0.165968139773511
11933,0.507213158959148,0.474046110287178,-0.510610986603041
11934,0.508291762167992,0.418767695833895,0.273911716067328
11944,0.435890521774302,0.335513010651207,-0.361695837899276
11945,0.446406903060537,0.311783740056627,0.99901821040856
11958,0.351354995281111,0.211945530537953,-0.250348356066787
11963,0.4164756640151,0.287245517055413,-0.352560383222609
11970,0.374275313469058,0.229877308884994,-0.181981738011995
11976,0.456114331940138,0.360320884454631,-0.562731813612416
11978,0.427666172306863,0.344209249022516,-0.343765636715411
11979,0.268437373601186,0.162127544829446,-0.38784986869547
11987,0.235405150330322,0.140757718754213,-0.246624256935798
11988,0.486854523392207,0.482337872455171,0.129427211477304
11991,0.425374140488068,0.343063233113118,0.996484293030702
11995,0.451665093703654,0.345018201429149,-0.45159653392323
12006,0.360388297155184,0.231292975596602,0.93190022217812
12008,0.454496427126871,0.336187137656735,-0.465701186858898
12012,0.444519347445059,0.3232438991506,0.993601180315091
12015,0.405689631926655,0.293043009302953,-0.528822411985489
12018,0.443305918835109,0.317244168801402,0.968680154315546
12023,0.443440744236214,0.317716057705272,-0.36223723464451
12024,0.397734933261426,0.268976675205609,0.979043257114929
12026,0.492921666441958,0.388431980585142,1
12027,0.492921666441958,0.388431980585142,-0.561738463684235
12028,0.419711473641634,0.336456788458946,0.981832034159347
12032,0.407442362141027,0.286908453552649,-0.484238658149513
12045,0.417014965619523,0.282256977214507,0.999828632928332
12049,0.417554267223945,0.283605231225563,0.538849738819362
12062,0.472293380072806,0.393622758527707,0.997624118028274
12067,0.441553188620736,0.349669677767291,0.994987478407728
12071,0.438856680598625,0.349534852366186,0.967338000728074
12077,0.13752190912768,0.0772549548334907,1
12083,0.226911150060671,0.131522178778482,-0.327415538104332
12085,0.503033571524875,0.490157745719293,-0.91363227619581
12101,0.300795469866523,0.187339894836187,0.998906536261771
12104,0.503842523931509,0.469394633949036,0.660394402960444
12105,0.398678711069165,0.281717675610085,-0.343365265962166
12109,0.393285695024943,0.276324659565862,-0.174593858234727
12122,0.137791559929891,0.0746932722124848,0.995655905537313
12124,0.162734259134421,0.0894566536335446,-0.239964909082275
12128,0.171363084805177,0.0939058918700283,0.875351935385513
12129,0.138061210732102,0.0748280976135904,0.299580141758301
12133,0.128488607253607,0.0709855736820817,0.983407590417982
12142,0.143454226776325,0.079951462855602,1
12148,0.440070109208575,0.336928677362815,-0.156302214289266
12165,0.326277470675475,0.210327625724687,0.405627317079792
12171,0.50775246056357,0.475933665902656,-0.290393056651115
12172,0.155723338276931,0.0850074153970608,-0.0916825586995387
12175,0.1186463529729,0.0637724147229338,-0.152829371855719
12176,0.308750168531751,0.18619387892679,-0.151372001735179
12191,0.399892139679116,0.320075502224619,0.99985678249897
12211,0.431576108938924,0.3232438991506,1
12212,0.431576108938924,0.3232438991506,1
12213,0.431576108938924,0.3232438991506,0.997720434653697
12216,0.432385061345557,0.323783200755022,0.99060478050677
12217,0.433733315356613,0.3256707563705,0.999545502553267
12218,0.433868140757719,0.325872994472159,0.999243872174372
12220,0.315356613185924,0.207563705002022,0.595585356110512
12225,0.457732236753404,0.366522852905487,0.898365698917508
12230,0.440339760010786,0.32735607388432,0.998775950860099
12236,0.496561952271808,0.445800188755562,0.998493199169054
12258,0.156397465282459,0.0854793043009303,-0.0996085669929287
12276,0.156936766886881,0.0879061615208305,-0.204650113763445
12278,0.387488202777403,0.267493595793447,0.999829909021852
12288,0.441688014021842,0.323580962653364,-0.0358827883270002
12297,0.501146015909397,0.483281650262909,-0.203730906017126
12306,0.391937441013887,0.268909262505056,0.641956532785817
12308,0.393285695024943,0.271605770527167,0.999156477254059
12311,0.391398139409465,0.271605770527167,-0.187477280125148
12326,0.156127814480248,0.0842658756909802,-0.124529637359816
12336,0.430227854927868,0.330389645409195,-0.405916089086126
12339,0.444923823648375,0.341917217203721,0.697639679746539
12346,0.432385061345557,0.302885263583659,0.903968856631177
12365,0.0701092085748955,0.038425239315087,1
12367,0.19347445058649,0.108736685991641,0.572628694344214
12374,0.0693002561682621,0.0390993663206148,-0.0881669780127448
12379,0.285695024942699,0.163071322637185,0.999481944200027
12384,0.069030605366051,0.0378859377106647,-0.125412882895147
12389,0.354590804907645,0.248887690440879,-0.336534511112422
12401,0.481461507347984,0.420992314952137,0.999727072415055
12416,0.490225158419846,0.412026425778617,0.998875698380353
12418,0.488607253606579,0.411756774976406,0.939468920236142
12424,0.489146555211002,0.412026425778617,0.998875902563523
12426,0.420115949844951,0.293784549009033,0.769065755771529
12430,0.483888364567885,0.387285964675745,0.900713463605527
12444,0.218012673587704,0.121679924497775,0.992261285354399
12445,0.216934070378859,0.120736146690036,0.502794237519876
12449,0.45665363354456,0.356276122421464,0.488587585224188
12452,0.365242011594984,0.236146690036403,0.703554367775825
12465,0.406498584333288,0.280369421599029,0.0951639084260814
12470,0.36780369421599,0.234191721720372,0.971964807194145
12474,0.375623567480113,0.243494674396656,0.204846557970455
12484,0.111500606714305,0.0597950653903195,-0.112898744913489
12486,0.265201563974653,0.159026560604018,-0.185843606737849
12491,0.395712552244843,0.270796818120534,0.386715521716738
12493,0.281650262909532,0.180059323176486,0.773840398227737
12498,0.169071052986383,0.0922205743562087,0.792202581489641
12503,0.11500606714305,0.0623567480113253,0.997161238778286
12516,0.275717945260887,0.176419037346636,0.996023300829688
12521,0.501011190508292,0.452608871511393,0.63027782716922
12522,0.365646487798301,0.255224484292841,-0.257027937010778
12539,0.11042200350546,0.0589861129836862,-0.122970825183203
12557,0.345153026830255,0.243899150599973,0.999828268760133
12558,0.345018201429149,0.24383173789942,0.923339298428017
12563,0.503168396925981,0.45908049076446,0.998354591641348
12574,0.51476338142106,0.477147094512606,0.999860523467016
12581,0.175677497640555,0.0988944317109344,0.974974457251084
12587,0.158285020897937,0.0910071457462586,-0.16129371378975
12601,0.123095591209384,0.0661318592422813,-0.109108456550022
12605,0.408251314547661,0.283402993123904,0.999666349435471
12608,0.124848321423756,0.0664689227450451,-0.0384114612153677
12615,0.399892139679116,0.276796548469732,0.315622145709154
12622,0.208170419306997,0.119455305379534,1
12626,0.11500606714305,0.0641094782256977,-0.139054792825463
12638,0.410004044762033,0.284144532829985,0.999832999438663
12651,0.255898611298369,0.174194418228394,0.742793578988475
12652,0.388431980585142,0.279964945395713,0.495255779766668
12654,0.181340164486989,0.106579479573952,0.755227216558383
12655,0.11985978158285,0.0641094782256977,-0.146359961057155
12662,0.438182553593097,0.310233247943913,0.646562135460004
12666,0.129432385061346,0.0687609545638398,0.998935881782086
12672,0.49588782526628,0.457327760550088,-0.422223690294721
12673,0.26560604017797,0.171093434002966,-0.360326208988658
12678,0.463125252797627,0.370297964136443,0.336303539208791
12686,0.161925306727788,0.0883780504247,-0.0605211418275678
12704,0.475529189699339,0.438654442496966,0.359950890619339
12706,0.158015370095726,0.0876365107186194,1
12708,0.478495348523662,0.437710664689227,0.194457609668816
12709,0.0643117163273561,0.0329648105703114,0.0346991769391135
12710,0.271403532425509,0.163610624241607,0.753423840332644
12712,0.291088040986922,0.17264392611568,0.211803674688714
12713,0.351220169880005,0.232101928003236,0.790024584299567
12716,0.28111096130511,0.166172306862613,0.815221378229521
12718,0.208305244708103,0.116826210057975,-0.121359614776285
12724,0.382499662936497,0.276324659565862,0.689163858894833
12734,0.266414992584603,0.170554132398544,-0.151466288701757
12736,0.223136038829716,0.129634623163004,0.422166397239103
12741,0.212889308345692,0.120196845085614,-0.115735585251069
12743,0.214372387757854,0.120938384791695,0.473699635863779
12750,0.36052312255629,0.241741944182284,0.790126533553451
