taxa,PC1,PC2,PC3
IITA-TMS-IBA101917,-8.4664709535527,42.3236476812002,51.3448755954463
IITA-TMS-IBA101921,-7.78327538580622,48.5164993237969,31.5305741934133
IITA-TMS-IBA101927,-8.91357660218381,53.2912603533616,32.6919789278548
IITA-TMS-IBA101976,38.9797264666637,14.6046743277958,18.8881224497919
IITA-TMS-IBA102091,-2.55386475550067,34.89141199864,51.3382372822778
IITA-TMS-IBA102094,-1.50637298179632,21.8421447208603,51.2933605706443
IITA-TMS-IBA102097,37.5883461868794,41.8568650762044,43.4628337229958
IITA-TMS-IBA102122,38.7821462507013,25.8370284731804,32.7497292683195
IITA-TMS-IBA102123,36.9049274921178,33.7272502868603,33.2936264786092
IITA-TMS-IBA102125,37.2243040880779,38.6947402834976,41.1722022379799
IITA-TMS-IBA102133,38.4014920824685,38.5879226163964,40.7230140711397
IITA-TMS-IBA102178,40.3707947696276,13.9735532975635,21.36686050957
IITA-TMS-IBA102199,38.928844980806,8.28490827751767,19.8813090617199
IITA-TMS-IBA102202,39.6974271875472,6.15266298162628,20.6670715227459
IITA-TMS-IBA102210,38.6337246095672,9.06535592407731,14.8101540190256
IITA-TMS-IBA102217,31.8944905704638,56.0168932540018,32.9747831426908
IITA-TMS-IBA102219,29.5606822966926,59.0180126390211,26.5338579872156
IITA-TMS-IBA102222,-5.42483429266672,40.5852949761431,37.4048811105151
IITA-TMS-IBA102224,-4.76386362575866,35.5524557980115,48.2379397156058
IITA-TMS-IBA102227,34.0206749180076,40.3490052045253,29.8445272269366
IITA-TMS-IBA102233,34.8547433999138,19.3927446251493,22.1539858060023
IITA-TMS-IBA102250,34.8359815027774,50.6311679482515,38.3830653598616
IITA-TMS-IBA102273,37.5843729685397,11.8349994732405,13.9048616711182
IITA-TMS-IBA102277,37.5775895948929,28.7278357356509,27.7025311879607
IITA-TMS-IBA102278,38.7694535476636,17.5402824283447,22.2044713090561
IITA-TMS-IBA102289,39.0456777747444,19.4336104103856,28.8185346365372
IITA-TMS-IBA102294,40.0503537097002,23.4171845896909,21.8977258371239
IITA-TMS-IBA102353,27.8519302804436,56.0398237825264,11.6942459398301
IITA-TMS-IBA102357,38.5760222833078,45.6206438066329,40.2229560222581
