,het.snp,maf,r
11068,0.384387218551975,0.249494404745854,-0.351755233112987
11072,0.385600647161925,0.25037076985304,-0.325759488945041
11074,0.386814075771875,0.251112309559121,-0.323454851614651
11075,0.336524201159498,0.221652959417554,-0.306582617911491
11079,0.257920992314952,0.164958878252663,1
11080,0.257920992314952,0.164958878252663,-0.256610717428396
11084,0.0717271133881623,0.0378859377106647,0.242644580047135
11085,0.472428205473911,0.417689092625051,-0.734145986554123
11086,0.48280976135904,0.428407712012943,0.428774128198975
11091,0.15545368747472,0.0851422407981663,0.702673565871588
11092,0.253606579479574,0.149319131724417,1
11095,0.122151813401645,0.0663340973439396,1
11105,0.151274100040448,0.0848051772954025,-0.067110175116496
11117,0.0748280976135904,0.0406498584333288,-0.0249491486222969
11122,0.464338681407577,0.374679789672374,0.999857442036531
11124,0.152757179452609,0.0872994472158555,0.377960167971944
11125,0.442227315626264,0.364837535391668,0.999860947556288
11131,0.433598489955508,0.336389375758393,0.881056589924936
11139,0.329378454900903,0.208372657408656,-0.0795234560849048
11151,0.412296076580828,0.288256707563705,0.840212597063646
11154,0.0715922879870568,0.0393016044222732,0.330667275684276
11168,0.105837939867871,0.0569637319671026,0.996906283060029
11171,0.447889982472698,0.372792234056896,0.871293115162894
11178,0.20412565727383,0.126196575434812,-0.352432104040002
11181,0.0900633679385196,0.0519077794256438,-0.233300186651434
11182,0.461237697182149,0.386072536065795,0.999446636001596
11187,0.499797761898342,0.453620062019685,0.262537376392748
11189,0.452339220709182,0.377039234191722,-0.340700058674649
11194,0.0901981933396252,0.0521100175273022,-0.21231342683692
11199,0.519077794256438,0.486719697991101,0.999157608601113
11206,0.492112714035324,0.429014426317918,-0.554844991485513
11219,0.116623971956317,0.0634353512201699,-0.0237552713636482
11223,0.10678171767561,0.0574356208709721,-0.0304377683422227
11229,0.106916543076716,0.0575030335715249,0.999386332026298
11230,0.10678171767561,0.0574356208709721,-0.215491834039856
11240,0.421599029257112,0.311244438452204,-0.383030229330581
11241,0.450721315895915,0.319468787919644,0.765181510613917
11243,0.444249696642848,0.372320345153027,-0.216081008631177
11261,0.386544424969664,0.252595388971282,-0.453564485963146
11271,0.0350546042874478,0.0194148577592018,0.995087804056053
11272,0.0351894296885533,0.0194822704597546,0.998363509040949
11276,0.129702035863557,0.0697047323715788,-0.0115600441403317
11282,0.446811379263853,0.374410138870163,-0.497948773832713
11283,0.387757853579614,0.27531346905757,-0.429954075051826
11285,0.0416610489416206,0.0235270324929217,-0.144090485563377
11286,0.441013887016314,0.371241741944182,0.987010280719819
11294,0.0351894296885533,0.019347445058649,0.218619312710994
11296,0.37845490090333,0.25205608736686,-0.358001474055732
11302,0.155184036672509,0.0863556694081165,-0.289397806072841
11310,0.03559390589187,0.0202238101658353,-0.0858093356477642
11317,0.377376297694486,0.250977484158015,-0.147266047573726
11320,0.45422677632466,0.342793582310907,1
11332,0.492921666441958,0.426587569098018,-0.510959776976182
11334,0.377511123095591,0.253606579479574,-0.483373237714048
11336,0.47916947552919,0.403127949305649,-0.521314265581795
11346,0.106377241472293,0.0566940811648915,0.271529383704988
11352,0.248078738034246,0.158689497101254,0.468263590175019
11361,0.359040043144128,0.255966023998921,0.949917062703636
11365,0.302952676284212,0.215788054469462,-0.0674604141284092
11366,0.0338411756774976,0.0169205878387488,0.997944262936662
11367,0.0339760010786032,0.0169880005393016,-0.0827180856680979
11378,0.489416206013213,0.496696777672914,1
11390,0.255494135095052,0.157543481191857,0.92575051582004
11394,0.448833760280437,0.315693676688688,-0.279321055914437
11397,0.503707698530403,0.489011729809896,0.459737929123325
11410,0.503572873129298,0.495011460159094,0.113861845214297
11412,0.0146959687205069,0.00734798436025352,0.0796547123333394
11417,0.503033571524875,0.49298907914251,0.156887019442966
11421,0.0146959687205069,0.00734798436025352,0.207648561372807
11432,0.403802076311177,0.294930564918431,-0.267764638833033
11434,0.25037076985304,0.158217608197384,0.859323201899246
11437,0.256842389106108,0.160509640016179,0.991728608444756
11439,0.257516516111635,0.160846703518943,0.998567866892293
11440,0.256977214507213,0.160442227315626,-0.302992992911965
11443,0.464608332209788,0.334501820142915,-0.300588565178884
11447,0.0283133342321693,0.015639746528246,1
11460,0.133342321693407,0.0732776055008764,0.516454364602913
11465,0.331805312120804,0.238438721855198,0.804731356683053
11468,0.0140218417149791,0.0071457462585951,0.108289480316559
11487,0.032492921666442,0.0167857624376433,-0.0779227031638743
11488,0.445463125252798,0.311042200350546,0.898623416530477
11489,0.434272616961035,0.292773358500741,0.983214079709163
11491,0.458945665363354,0.327760550087636,0.952185775084061
11495,0.463260078198733,0.349602265066739,0.864966119553755
11497,0.436160172576513,0.316367803694216,0.998427825741009
11514,0.472832681677228,0.353040312794931,-0.56900800990447
11516,0.451395442901443,0.327895375488742,1
11523,0.462046649588783,0.365309424295537,0.970275197804793
11538,0.493191317244169,0.484832142375624,0.998670871114224
11539,0.491843063233113,0.48523661857894,-0.261516107305922
11542,0.162599433733315,0.0906026695429419,-0.268027784389974
11543,0.484292840771201,0.423756235674801,0.305773461980616
11555,0.161925306727788,0.0944451934744506,0.686363657383539
11556,0.16246460833221,0.094310368073345,0.979948964435153
11558,0.448564109478226,0.351557233382769,0.999563748178176
11572,0.476877443710395,0.385263583659161,1
11577,0.44478899824727,0.35061345557503,-0.126125050335542
11581,0.139813940946474,0.0820412565727383,-0.226459776910652
11584,0.498719158689497,0.454698665228529,0.795808785621903
11585,0.447755157071592,0.351961709586086,0.999129673526499
11600,0.0312794930564918,0.015639746528246,0.12657034696851
11615,0.448024807873803,0.325940407172711,-0.446110812721066
11623,0.137117432924363,0.0809626533638937,0.338143597095332
11625,0.137387083726574,0.0810974787649993,0.338869737595964
11634,0.422138330861534,0.341849804503168,0.999858942530616
11640,0.115949844950789,0.0643117163273561,0.382545135789071
11643,0.116219495753,0.0643117163273561,1
11655,0.491303761628691,0.453282998516921,0.0997311748366695
11656,0.0787380342456519,0.0411217473371983,0.994016095310125
11676,0.394633949035998,0.266212754482945,0.892401329887068
11695,0.510448968585682,0.443171093434003,0.16278346168604
11700,0.328973978697587,0.20048537144398,0.574681099885973
11711,0.512336524201159,0.441553188620736,0.991926405276386
11716,0.107590670082243,0.0575704462720776,-0.149901135648718
11719,0.240393690171228,0.141768909262505,-0.115420909866468
11720,0.114466765538627,0.0611433194013752,-0.118156711012189
11721,0.246191182418768,0.140353242550897,0.939237616315592
11732,0.290009437778077,0.174396656330053,0.991772249780818
11747,0.232708642308211,0.143184575974113,0.96503785331806
11752,0.107590670082243,0.0574356208709721,0.2288561045661
11768,0.167048671969799,0.0956586220844007,-0.144334688395988
11781,0.10799514628556,0.0576378589726304,0.996921392219848
11782,0.108399622488877,0.0578400970742888,-0.115526494065838
11783,0.16489146555211,0.093366590265606,0.414046143099235
11787,0.390993663206148,0.269785627612242,0.708699600898142
11794,0.490225158419846,0.418902521235001,0.593853731096221
11795,0.333018740730754,0.199137117432924,-0.0669385639777129
11796,0.066199271942834,0.0337737629769449,-0.0457517095471912
11801,0.213698260752326,0.121814749898881,1
11803,0.0401779695294594,0.0202238101658353,0.191312253424137
11809,0.0405824457327761,0.0204260482674936,0.335961337148106
11817,0.228798705676149,0.13098287717406,-0.0720548028299066
11820,0.297559660239989,0.175205608736686,0.901757100697652
11821,0.338951058379399,0.203181879466091,0.317688632720095
11822,0.0462451125792099,0.0244708103006607,0.904633051869138
11831,0.179722259673723,0.0990292571120399,0.704051542472857
11836,0.0599973034919779,0.0322906835647836,-0.030858036001846
11843,0.383443440744236,0.236348928138061,0.313188776704852
11845,0.0625589861129837,0.0324929216664419,0.278577530359425
11856,0.343130645813671,0.210260213024134,0.908384457978197
11858,0.336254550357287,0.220035054604287,0.999807546150985
11861,0.0361332074962923,0.0192800323580963,-0.0959524994755721
11866,0.42591344209249,0.317176756100849,-0.214167279956954
11873,0.484292840771201,0.412296076580828,0.315246452622803
11878,0.437238775785358,0.294526088715114,-0.287494399797886
11882,0.300390993663206,0.17311581501955,0.631445420514914
11883,0.461102871781044,0.343939598220305,0.999542333274465
11891,0.513145476607793,0.441418363219631,0.893584114744174
11896,0.179317783470406,0.0980180666037481,-0.131213265293966
11897,0.309019819333962,0.17796952945935,-0.133349090699912
11918,0.15302683025482,0.0836591613860052,-0.141883461323149
11924,0.466630713226372,0.422070918160982,-0.383131724455103
11926,0.33099635971417,0.196912498314682,0.999776470758821
11942,0.424025886477012,0.313266819468788,-0.412251972822395
11950,0.345827153835783,0.209990562221923,0.752491196814668
11954,0.346636106242416,0.211878117837401,-0.202151985240872
11961,0.428070648510179,0.344276661723069,1
11967,0.183227720102467,0.105500876365107,-0.253682415558732
11974,0.228933531077255,0.134555750303357,0.874527399690745
11985,0.172306862612916,0.0993663206148039,0.989635321102133
11987,0.235405150330322,0.140757718754213,-0.246624256935798
11993,0.510044492382365,0.49298907914251,0.558397418489546
12003,0.194553053795335,0.111163543211541,-0.184755016566721
12004,0.336254550357287,0.208844546312525,0.997717835214663
12010,0.456518808143454,0.337872455170554,-0.447549047899844
12012,0.444519347445059,0.3232438991506,0.993601180315091
12014,0.444384522043953,0.319940676823514,-0.415339120796409
12015,0.405689631926655,0.293043009302953,-0.528822411985489
12018,0.443305918835109,0.317244168801402,0.968680154315546
12021,0.443171093434003,0.317311581501955,0.998567491304668
12036,0.484966967776729,0.463597141701497,-0.50602992434626
12045,0.417014965619523,0.282256977214507,0.999828632928332
12046,0.417149791020628,0.282189564513954,0.995902903308572
12047,0.416340838613995,0.282998516920588,0.997439978928433
12048,0.417554267223945,0.283200755022246,0.997610630985386
12055,0.439665633005258,0.351287582580558,-0.544734207283881
12059,0.455575030335715,0.33874882027774,-0.554166882611424
12060,0.44236214102737,0.369623837130916,-0.550581227071819
12066,0.504516650937037,0.495483349062963,0.723180960587275
12070,0.441688014021842,0.349467439665633,0.993251004668436
12073,0.450586490494809,0.361062424160712,0.687052350674242
12077,0.13752190912768,0.0772549548334907,1
12081,0.501954968316031,0.487326412296077,0.978556849109088
12085,0.503033571524875,0.490157745719293,-0.91363227619581
12086,0.508831063772415,0.483349062963462,0.974743958429699
12091,0.503977349332614,0.469462046649589,0.999863114988162
12097,0.505460428744775,0.469529459350142,0.994652642310144
12106,0.331805312120804,0.206215450990967,-0.432887292637465
12108,0.509774841580154,0.44067682351355,-0.539815835055441
12112,0.137791559929891,0.0745584468113792,0.997560088679672
12113,0.137117432924363,0.0742213833086154,-0.280565960023094
12116,0.137791559929891,0.0746932722124848,0.313215998840754
12120,0.142780099770797,0.0778616691384657,0.439886520373326
12126,0.157206417689093,0.0864230821086692,1
12132,0.13873533773763,0.0758392881218821,0.961639659728049
12135,0.128623432654712,0.0710529863826345,0.999502054439301
12138,0.143454226776325,0.079951462855602,1
12145,0.143454226776325,0.079951462855602,0.95854737908046
12152,0.38789267898072,0.272549548334906,0.98842563878773
12158,0.457732236753404,0.359916408251315,-0.1341357492238
12159,0.422812457867062,0.299716866657678,-0.411868536680227
12162,0.391128488607254,0.274976405554807,-0.327111754714003
12167,0.495348523661858,0.430362680328974,-0.548768939483973
12178,0.117972225967372,0.0637050020223811,0.977657643062109
12180,0.116893622758528,0.0634353512201699,-0.115105790170363
12185,0.421194553053795,0.331266010516381,0.972365430274055
12189,0.145881083996225,0.0831872724821356,0.46092052816728
12233,0.444384522043953,0.328973978697587,0.996003650948898
12235,0.416880140218417,0.293245247404611,0.294578757655471
12237,0.49588782526628,0.445867601456114,-0.365925451421771
12238,0.246595658622084,0.141094782256977,-0.365667844980964
12249,0.0597276526897667,0.0309424295537279,0.203553581624524
12255,0.490764460024269,0.435755696373197,0.472258531515429
12262,0.199676419037347,0.111298368612647,1
12270,0.0714574625859512,0.0413913981394095,0.469382797539624
12277,0.394094647431576,0.277268437373601,0.97423371892845
12281,0.426587569098018,0.308615343130646,0.881232644630715
12287,0.0833220978832412,0.046514763381421,-0.127161036662556
12293,0.0834569232843468,0.0453687474720237,-0.201772845712868
12296,0.0835917486854523,0.0453013347714709,-0.202944561486709
12312,0.194687879196441,0.106916543076716,-0.138654624469762
12313,0.225293245247405,0.132061480382904,-0.356570626203934
12314,0.49952811109613,0.483011999460698,-0.355714994406274
12323,0.458810839962249,0.374747202372927,0.836742909873399
12324,0.498719158689497,0.46197923688823,0.302898536212365
12333,0.425104489685857,0.315289200485371,-0.297438362306775
12354,0.462181474989888,0.34407442362141,0.999387930383635
12363,0.271942834029931,0.160644465417285,0.164932242578713
12366,0.0701092085748955,0.038425239315087,0.573066957095768
12372,0.0698395577726844,0.0393690171228259,-0.0650274718272719
12379,0.285695024942699,0.163071322637185,0.999481944200027
12390,0.368612646622624,0.257246865309424,0.983090472200166
12395,0.487798301199946,0.492517190238641,-0.557203489171336
12399,0.483079412161251,0.422475394364298,0.998906152917739
12411,0.435755696373197,0.32034515302683,0.975037490007104
12420,0.489416206013213,0.412026425778617,1
12423,0.49103411082648,0.412161251179722,0.99718709348563
12424,0.489146555211002,0.412026425778617,0.998875902563523
12439,0.242146420385601,0.146959687205069,0.682409616427624
12447,0.460698395577727,0.358028852635837,0.502789341420596
12455,0.0947822569772145,0.0500876365107186,-0.0750150435721876
12467,0.216394768774437,0.120870972091142,0.326213277564322
12470,0.36780369421599,0.234191721720372,0.971964807194145
12475,0.462990427396522,0.354995281110961,0.999702442024822
12483,0.215046514763381,0.126263988135365,-0.116165912842619
12486,0.265201563974653,0.159026560604018,-0.185843606737849
12488,0.210597276526898,0.128353781852501,-0.150020125026439
12490,0.111500606714305,0.059660239989214,0.394782589567379
12498,0.169071052986383,0.0922205743562087,0.792202581489641
12506,0.30119994606984,0.18376702170689,-0.137746647445953
12519,0.487124174194418,0.430564918430632,0.544994019865337
12539,0.11042200350546,0.0589861129836862,-0.122970825183203
12547,0.309559120938385,0.203181879466091,0.805011357379474
12550,0.207631117702575,0.119994606983956,-0.24916986034552
12555,0.506134555750303,0.442496966428475,0.496048981540923
12563,0.503168396925981,0.45908049076446,0.998354591641348
12564,0.502359444519347,0.459889443171093,0.357908848419159
12568,0.518134016448699,0.475866253202103,0.996907953756979
12592,0.213698260752326,0.126263988135365,0.496186833481882
12594,0.13752190912768,0.0776594310368073,-0.0538617221164368
12599,0.165565592557638,0.0942429553727923,-0.0877163834201873
12609,0.0473237157880545,0.0242011594984495,-0.0543315429464527
12610,0.182149116893623,0.102804368342996,0.84933022190091
12616,0.161386005123365,0.0867601456114332,-0.161866313954625
12617,0.356073884319806,0.239786975866253,0.588151671582428
12618,0.476338142105973,0.466293649723608,1
12634,0.456114331940138,0.33510853444789,0.999535730982102
12636,0.171497910206283,0.0946474315761089,0.612267733224479
12637,0.0709181609815289,0.0370769853040313,0.293993139359324
12664,0.129567210462451,0.0688283672643926,0.445338778111478
12668,0.26681946878792,0.171026021302413,-0.118404596455236
12673,0.26560604017797,0.171093434002966,-0.360326208988658
12674,0.458945665363354,0.368208170419307,-0.358864706485709
12679,0.426992045301335,0.313266819468788,-0.656453815670178
12694,0.489955507617635,0.495618174464069,-0.936403129359265
12702,0.165970068760955,0.0926924632600782,0.999604642980118
12707,0.158015370095726,0.0876365107186194,0.356671777485811
12717,0.212215181340164,0.119590130780639,0.982845366502233
12722,0.425508965889174,0.302952676284212,0.897151517211307
12724,0.382499662936497,0.276324659565862,0.689163858894833
12735,0.208844546312525,0.118309289470136,-0.140358011586687
12738,0.118916003775111,0.0637724147229338,0.998879992522461
12739,0.118916003775111,0.0639072401240394,0.992186596964721
12752,0.11743292436295,0.0634353512201699,-0.115008326642355
12761,0.313334232169341,0.200889847647297,0.999794992630274
12763,0.343130645813671,0.225091007145746,0.282166255768573
12769,0.0744236214102737,0.0386948901172981,-0.106867071108324
12770,0.265740865579075,0.169947418093569,0.999096469396374
12784,0.33679385196171,0.210462451125792,0.995892689531433
12787,0.336928677362815,0.210529863826345,0.594182991535059
12794,0.118107051368478,0.0649858433328839,-0.0937766293563644
12797,0.215181340164487,0.119455305379534,0.938716201666709
12807,0.293514898206822,0.175744910341108,0.970315178943197
12811,0.197654038020763,0.112983686126466,0.585705860850292
12812,0.400026965080221,0.273628151543751,0.537898264202667
12824,0.207361466900364,0.117298098961844,-0.187080974252785
12833,0.503842523931509,0.462383713091546,-0.793757130278061
12858,0.472563030875017,0.391600377511123,0.372291590232294
12864,0.386544424969664,0.272010246730484,-0.478814664451287
12879,0.434407442362141,0.314143184575974,0.934724484500737
12880,0.412161251179722,0.289402723473102,0.706616574046125
12882,0.118511527571795,0.0643791290279089,-0.0700916793730638
12889,0.46150734798436,0.395510314143185,-0.297319340571916
12893,0.220304705406499,0.131454766077929,-0.287020142048102
12896,0.453282998516921,0.355130106512067,-0.416196112920326
12898,0.228124578670622,0.132263718484563,-0.108690150751201
12902,0.47579884050155,0.489888094917082,0.764703641262774
12912,0.451934744505865,0.347310233247944,0.997039224616455
12918,0.164756640151004,0.0907374949440475,0.328380602085034
12920,0.165430767156532,0.0910745584468113,0.327542659312753
12921,0.496427126870702,0.464743157610894,1
12924,0.4745854118916,0.395442901442632,1
12940,0.45206956990697,0.347647296750708,-0.46156807945091
12942,0.464877983011999,0.365511662397196,-0.491681621867743
12952,0.449238236483754,0.347579884050155,-0.186696152718851
12953,0.144667655386275,0.0796143993528381,-0.18686541579803
12962,0.143858702979641,0.0790750977484158,-0.216592302000839
12973,0.351759471484428,0.220776594310368,-0.174808407423577
12975,0.14480248078738,0.0796818120533909,0.999546096639012
12978,0.511662397195632,0.48934879331266,0.332118366133635
12980,0.330052581906431,0.198328165026291,0.792178413251642
12982,0.330861534313065,0.198732641229608,-0.180359184829032
12984,0.302008898476473,0.18376702170689,-0.246624039202199
12990,0.499662936497236,0.49831468248618,-0.320721536231982
12999,0.448294458676015,0.312997168666577,-0.332691261347197
13008,0.0838613994876635,0.044357556963732,0.999213179464915
13009,0.0837265740865579,0.0442901442631792,-0.0563572645660157
13022,0.342186868005932,0.217203721181071,0.888762076754188
13024,0.359714170149656,0.239045436160173,1
13033,0.345961979236888,0.224484292840771,0.998271043803523
13036,0.494135095051908,0.436632061480383,0.94887327177903
13041,0.195901307806391,0.110759067008224,0.797699904621022
13044,0.503842523931509,0.489079142510449,0.999049756161927
13055,0.191721720372118,0.107725495483349,0.99649980340051
13057,0.191317244168801,0.10725360657948,0.981312055191922
13064,0.458271538357827,0.416138600512337,0.990066667208256
13065,0.45422677632466,0.415329648105703,0.863322469500219
13072,0.196305784009707,0.106377241472293,1
13074,0.478225697721451,0.383915329648106,-0.123949214957909
13075,0.0678171767561009,0.0359309693946339,0.99809908148712
13077,0.492921666441958,0.446676553862748,0.922284287526726
13078,0.49346096804638,0.481865983551301,0.921212851374569
13085,0.251853849265202,0.15302683025482,-0.37547712405364
13086,0.490899285425374,0.460496157476069,0.982468599507759
13091,0.508291762167992,0.47337198328165,-0.602956408493921
13098,0.238775785357961,0.147161925306728,0.625443565367498
13100,0.506404206552515,0.450047188890387,0.972478535181745
13102,0.348658487259,0.222461911824188,0.671095956572701
13105,0.0760415262235405,0.0392341917217204,0.98913148797953
13106,0.0755022246191182,0.0388297155184036,-0.118940407541366
13107,0.317648645004719,0.188216259943373,0.99022960613083
13110,0.40218417149791,0.274437103950384,0.990586981351451
13117,0.291088040986922,0.173048402318997,-0.11057843201765
13118,0.072131589591479,0.0367399218012674,-0.0888181284591895
13124,0.359040043144128,0.244101388701631,0.947148793281995
13129,0.379803154914386,0.251112309559121,0.688256265050974
13140,0.165970068760955,0.0932317648645005,-0.134209117718062
13142,0.492786841040852,0.451597681003101,0.469370478610021
13145,0.280032358096265,0.167116084670352,0.47970742850208
13151,0.196979911015235,0.112916273425913,0.603203373712122
13153,0.0411217473371983,0.0211001752730214,0.23116841814614
13158,0.224079816637454,0.135499528111096,-0.259448661329156
13159,0.433328839153297,0.303087501685318,0.582198870395609
13163,0.271268707024403,0.162599433733315,-0.163399461704397
13167,0.199137117432924,0.114803829041391,0.999675014246641
13172,0.251719023864096,0.144600242685722,0.944545571389068
13180,0.495213698260752,0.436632061480383,0.675926588453912
13181,0.392881218821626,0.268302548200081,0.998628174586171
13186,0.41040852096535,0.281245786706215,1
13197,0.0788728596467574,0.0406498584333288,0.291766733105816
13208,0.155723338276931,0.084333288391533,-0.027037416534273
13210,0.0465147633814211,0.0235270324929217,1
13211,0.0465147633814211,0.0235270324929217,1
13214,0.348388836456788,0.218551975192126,0.927210129582352
13215,0.318996899015775,0.19441822839423,0.998689472620086
13228,0.0462451125792099,0.0237966832951328,-0.0978440965046692
13235,0.285829850343805,0.165700417958743,-0.183138290209705
13236,0.294997977618983,0.1743292436295,-0.149606961452758
13242,0.292840771201294,0.185924228124579,0.9987058608525
13249,0.459350141566671,0.339288121882163,0.998460400965864
13252,0.220439530807604,0.122219226102198,-0.235633450419702
13254,0.371309154644735,0.240798166374545,0.998315130126273
13257,0.473102332479439,0.354658217608197,-0.2070911385418
13275,0.384117567749764,0.264190373466361,-0.429992431679892
13277,0.152217877848187,0.0820412565727383,1
13285,0.33922070918161,0.215450990966698,-0.389693891862249
13288,0.369826075232574,0.239652150465148,0.987095708002447
13294,0.463664554402049,0.344007010920858,-0.104718035427037
13295,0.0311446676553863,0.0161116354321154,-0.0499715968463989
13296,0.324389915059997,0.199406768235135,-0.244278915459016
13302,0.337872455170554,0.217608197384387,0.821029155355209
13305,0.407846838344344,0.289537548874208,-0.499629955474254
13308,0.322502359444519,0.208035593905892,1
13325,0.502763920722664,0.453080760415262,-0.071656752229858
13329,0.50289874612377,0.452608871511393,-0.426877264471352
13330,0.276257246865309,0.171700148307941,1
13337,0.470405824457328,0.358702979641364,1
13345,0.501280841310503,0.452339220709182,-0.446757151611199
13359,0.483349062963462,0.406835647836052,-0.306784039480038
13363,0.0342456518808143,0.0173924767426183,-0.0324931210121758
13365,0.113522987730888,0.0591883510853445,0.396446108033309
13366,0.395442901442632,0.282391802615613,-0.11772735972382
13369,0.374679789672374,0.259606309828772,0.998290085576847
13379,0.400161790481327,0.290683564783605,0.924693779881698
13380,0.423621410273696,0.325333692867736,0.909935879990682
13384,0.450451665093704,0.336861264662262,0.956509769596229
13385,0.433194013752191,0.317850883106377,0.946039048812876
13387,0.41863287043279,0.294526088715114,0.925986738115699
13388,0.44236214102737,0.327423486584873,-0.548742233448594
13392,0.496831603074019,0.400498853984091,-0.516258596259169
13410,0.502359444519347,0.428744775515707,-0.52979015070401
13421,0.462451125792099,0.344883376028044,0.993285637476115
13428,0.473776459484967,0.385870297964136,-0.201147307742237
13432,0.477281919913712,0.386814075771875,0.998714245378244
13433,0.477147094512606,0.3862073614669,1
13443,0.0935688283672644,0.0500202238101658,0.98878476441733
13447,0.145746258595119,0.0770527167318322,0.774277403223662
13453,0.261426452743697,0.148779830119995,0.911492101673879
13472,0.187002831333423,0.106309828771741,0.374977302844981
13473,0.514898206822165,0.440811648914656,0.265099323642421
13475,0.27747067547526,0.167992449777538,0.530615660488231
13481,0.190373466361062,0.108129971686666,-0.106155859064425
13487,0.281380612107321,0.167655386274774,0.835842300517365
13490,0.109343400296616,0.0592557637858973,0.97503951558516
13496,0.482000808952407,0.365713900498854,0.43161631939877
13500,0.326816772279898,0.197519212619658,-0.175326863166686
13503,0.16489146555211,0.0963327490899285,0.694027127958845
13507,0.30119994606984,0.182823243899151,0.498455320877549
13509,0.323985438856681,0.195833895105838,0.992617884799211
13515,0.109747876499933,0.0586490494809222,0.891254550353065
13523,0.457192935148982,0.334299582041257,0.99673764056219
13530,0.402453822300121,0.273762976944856,0.985403594703984
13536,0.456518808143454,0.338142105972765,0.34986850381
13539,0.449238236483754,0.33679385196171,0.999696606699832
13540,0.448968585681542,0.336659026560604,0.999696505218147
13549,0.111635432115411,0.0601321288930835,0.998231883313362
13557,0.0973439395982203,0.0523122556289605,0.98664550208915
13559,0.0946474315761089,0.0498853984090603,0.86979488597184
13568,0.111905082917622,0.05932317648645,0.916021479601686
13570,0.0974787649993259,0.0513010651206688,0.779475404844258
13572,0.150869623837131,0.0801537009572604,0.993470353553838
13575,0.0973439395982203,0.0515033032223271,0.988303719975613
13577,0.097748415801537,0.0515707159228799,0.833110159829136
13578,0.136173655116624,0.0722664149925846,-0.0510664614484465
13590,0.0985573682081704,0.0521100175273022,0.507480033284901
13593,0.10192800323581,0.0547391128488607,1
13601,0.10192800323581,0.0540649858433329,-0.128153841470995
13608,0.0990966698125927,0.0517055413239854,1
13609,0.0990966698125927,0.0517055413239854,0.949388849928202
13614,0.107455844681138,0.0565592557637858,0.994903930018151
13620,0.465282459215316,0.358568154240259,0.990136117831799
13621,0.459215316165566,0.3559390589187,0.998969977653905
13628,0.325198867466631,0.203316704867197,-0.381641068819504
13635,0.48280976135904,0.39079142510449,1
13639,0.494269920453013,0.451395442901443,1
13640,0.494269920453013,0.451395442901443,1
13644,0.0946474315761089,0.0527167318322772,0.983250754258151
13647,0.356748011325334,0.245382230012134,0.434358800996812
13654,0.493191317244169,0.417689092625051,-0.405611606830895
13655,0.304300930295268,0.185587164621815,-0.368346456536969
13657,0.314412835378185,0.194148577592018,-0.371862854162261
13661,0.314143184575974,0.195901307806391,1
13669,0.459350141566671,0.362612916273426,1
13672,0.508561412970204,0.440744236214103,0.896513433255681
13674,0.272616961035459,0.159498449507887,0.999744341077846
13675,0.272751786436565,0.15956586220844,-0.346205655723995
13687,0.470270999056222,0.376836996090063,-0.299143837627553
13690,0.49103411082648,0.429014426317918,-0.201103154034574
13703,0.503707698530403,0.476068491303762,0.999863580278994
13706,0.503168396925981,0.484966967776729,-0.262511357044215
13715,0.435620870972091,0.315693676688688,-0.520546566956072
13726,0.325333692867736,0.210529863826345,1
13731,0.322367534043414,0.209046784414184,-0.391589825940524
13752,0.459619792368882,0.348051772954025,0.992228044736095
13755,0.418498045031684,0.300256168262101,0.998882273617477
13765,0.496022650667386,0.473169745179992,0.820529797685489
13776,0.187542132937845,0.104826749359579,0.667550947712987
13783,0.502359444519347,0.474855062693812,0.99618348410026
13793,0.504651476338142,0.472765268976675,0.997953583033692
13818,0.479978427935823,0.386139948766348,-0.219905996486355
13820,0.480113253336929,0.3862073614669,0.998991671685665
13824,0.25738169071053,0.152285290548739,0.999219746704483
13843,0.374140488067952,0.241270055278414,-0.230207566563184
13846,0.334501820142915,0.212687070244034,0.998189973453726
13851,0.339085883780504,0.213091546447351,-0.194528784771416
13856,0.369556424430363,0.248685452339221,1
13858,0.230146959687205,0.132600781987326,-0.143650792379763
13874,0.484158015370096,0.423419172172037,0.681345672680096
13877,0.232034515302683,0.133544559795065,-0.228697649244348
13886,0.386005123365242,0.251112309559121,-0.535436558695059
13890,0.358096265336389,0.225832546851827,-0.490963644699334
13894,0.358231090737495,0.226169610354591,0.556689679855114
13897,0.50896588917352,0.470608062558986,0.555407221676567
13900,0.300121342860995,0.184710799514629,0.772846958189757
13905,0.171767561008494,0.0924902251584199,-0.135527446368773
13914,0.211541054334637,0.122084400701092,-0.0859331093328436
13915,0.172576513415127,0.0928947013617365,0.531623495102273
13935,0.201294323850613,0.114803829041391,-0.0918820340081228
13936,0.171632735607388,0.0952541458810841,0.334736062359672
13940,0.170823783200755,0.0964675744910342,0.343364916356249
13941,0.463529729000944,0.454091950923554,0.826903103104299
13942,0.424295537279223,0.357489551031414,0.791960150480637
13950,0.361197249561817,0.250303357152488,1
13954,0.40339760010786,0.296750707833356,-0.351222198924492
13958,0.4673048402319,0.371309154644735,0.321186609465702
13966,0.415531886207361,0.304031279493057,0.809560646605428
13979,0.160172576513415,0.0869623837130915,-0.139888967050869
13987,0.338681407577188,0.223810165835243,-0.494771871734965
13990,0.409464743157611,0.301671834973709,0.820203381250549
13996,0.405150330322233,0.297627072940542,0.42534791589064
13998,0.480248078738034,0.409060266954294,-0.427695362055677
